fb_id,content
2986305964798577,Cách tắm an toàn cho bé vào mùa hè nè. Các mẹ lưu lại khi cần nhé ạ
2981049521990888,Con chỉ cần  vậy  thôi
119808029754068,"Cố gắng sinh thường được là tốt nhất các mom nhé. BẠN SINH THƯỜNG HAY SINH MỔ? NỖI ĐAU AI THẤU 😨  😴 SINH THƯỜNG:  Sinh thường đều rách tầng sinh môm khâu không biết bao nhiêu mũi vì hỏi bác sĩ nói khâu tới đít.  Người ta nói đẻ không sợ mà chỉ sợ khâu tầng sinh môn. Mình thấy rất đúng . Sợ đến ghê người đau đến thâú xương .Con được bác sĩ cho ra nhờ con dao rạch tầng sinh môn của mẹ. Sau đó là những tiếng kéo chiếc kim 1 sợi chỉ. Từng mũi đi qua đau muốn thấu tim.  Đẻ không khóc nhưng bác sĩ khâu thì những giọt nước mắt đã chảy dài và luôn miệng hỏi bác ơi xong chưa. 3mũi khâu trong 3mũi khâu ngoài cuối cùng 20p trôi qua cũng xong. Khâu xong những ngày đầu không thể bế con cho con ti được phải quỳ chứ ngồi cũng không ngồi được đi cũng đau chỉ nằm thì đỡ được tý.  Nhìn con khóc thương hại mãi mới quỳ sao để đỡ đau rồi cho con ăn . Lúc ngoan thì ti mẹ hẳn hoi lúc hắn hư hắn giãy nảy mới lần đầu tiên làm mẹ cũng rối vết thương đau đến chảy nước mắt cố đứng nhanh chóng dậy đưa con để không khóc nữa nhưng mẹ thì đau đến thấu xương bởi vết khâu tầng sinh môn. Là những lúc đi nặng bị táo k thể đi được máu cứ thế chảy ra. Ám ảnh đến hết đời cũng không quên được.  💘 SINH MỔ:  Thì rạch 9lớp mới cho được con ra. Khâu từng lớp lại những mũi tiêm tê tủy sống sẽ làm mẹ đau lưng buốt xương sống. Những vết mổ dài đi theo mẹ cả cuộc đời. Mỗi lần con sinh ra là lại xuống sức khỏe gấp bao nhiêu lần  Có 1mẹ tâm sự với mình họ nói có mẹ nói ""trước tao đẻ 4.5 đứa chả sao cả mà m có 1đứa mà như chết đi sống lại vậy"". Đúng vậy khi bước vào phòng đẻ phòng mổ đó chính là đối diện với tử thần. Chỉ 1lúc thôi nhưng vết thương đó mang cả cuộc đời mẹ. Đẻ 1đứa là đánh đổi thanh xuân , sức khỏe , tính mạng để có 1 đứa con kháu khỉnh  Vì thế hãy trân trọng những người phụ nữ họ đã hi sinh rất nhiều cho bạn để có những đứa con kháu khỉnh, khỏe mạnh luôn rộn tiếng cười nhé! St"
106454141089457,NHỮNG SAI LẦM KHI CHĂM SÓC TRẺ SƠ SINH MÀ BỐ MẸ CẦN TRÁNH 🤱
2986947711401069,"😔😔1 tháng chồng cho 5 triệu để sinh hoạt gia đình cũng đủ trang trải cho gd 2 người và 1 bé. nhưng thật sự không thoải mái các mom ạ. E phải bon chen đủ cách để kiếm thêm như bán hàng oline, đính tranh đá, mà không ăn thua. Được bà chị họ giới thiệu cho công việc dán theo mẫu cho cty, đại lý .... tháng đầu tiên kiếm luôn 5tr e mừng rơi nước mắt . Ngót nghét được gần 1 năm rồi . Tháng nào e cũng tranh thủ được 7-15tr. CV khá dễ làm vì nó có sẵn hết rồi. Chỉ việc làm theo hướng dẫn thôi ạ( k tải app. K bán hàng online.) chỉ cần 1 chiếc điện thoại kết nối mạng + lương trả sòng phẳng 1tháng 2 lần + rảnh ngày 30phút đến 1,2 tiếng là làm ok. Có mom nào chật vật kinh tế ib e chỉ cho nhé. Chắc chắn sẽ không uổng công tìm hiểu đâu ạ.😚😚😚😚"
2987604344668739,- GIA CÔNG TẠI NHÀ NGHIÊM TÚC  Mình cần 100 bạn nhận nguyên liệu về nhà  là.m  --không cọc trước nhé --Chăm chỉ kiếm 5 đến 6 triệu / tháng  100% nghiêm túc ai quan tâm ib mình nhé
2986544574774716,"Cô giáo sai hay học sinh sai,cao nhân chỉ bảo ạ"
2987002908062216,🤯😭😭Xả cho bó tức.. bức mình     #99k/6 áo Đc kiểm hàng Qt ib e
2986623898100117,"E đang cần 10 bạn đen lỳ. Đen bẩm sinh càng tốt, để chia sẽ cách trắng bóc sau 1 tuần. KHÔNG DÙNG KEM NHA Nhắn tin trước em tư vấn nha!!!!"
2984368044992369,Cả nhà ơi .con e dc gần 5 tuoi . Con ăn được bú ngày 2bich  sưa...con uong  nươc it lắm ..chăm con hết sức co thể nhưng sao con vẫn càng ngày càng ốm ..K lên cân dc ..rầu quá chừng .cả nhà  co bi quyết chăm con lên cân gì k chỉ giúp  e với
2986670361428804,"Xin phép ad duyệt bài hộ e. Trong hội mh chị e nào đặt vòng xong mà bị viêm ko ạ. E mới đặt chưa dc 2 tháng mà nay ra khí hư nhiều, huyết trắng ẩm ướt khó chịu..hay vòng có vấn đề hả mấy c😥😥  Với lại e sinh mổ mà sao cái đó vẫn bị rộng đâu phải sinh thường đâu 😪 tự nhiên tự ti hẳn ra"
2985497524879421,Chỉ cần  như vậy thôi
2987722221323618,Thề Luôn... Bán Giá Ko Đâu Rẻ Bằng.. 100/3 Bộ Siêu Đẹp.  Bao Kiểm Tra Hàng Trước Khi Nhận
2982912861804554,Bé  mình  nổi  mụn  nước  ngứa  ngáy  có  ai có  thuốc gì  trị khỏi giới  thiệu giùm em với
2986649101430930,"E  đẻ xong phải ở nhà chăm con đến tận bây giờ con 17 tháng rồi  nên chẳng đi làm được, mọi chi tiêu phụ thuộc ck hết mà nhiều khi cũng khó khăn hai vợ chồng cũng hay có những mâu thuẫn liên quan đến tiền nong, mà tính em thì phụ thuộc thấy chán lắm. E cũng lên mạng tìm hiểu nhiều cv online ,cả bán hàng nhưng cũng k ăn thua 😥 Mới đây em biết được cv làm cho web sendo làm qua điện thoại,mà cv này thoải mái lắm rảnh e làm ,bận thì thôi cũng k yêu cầu công nghệ gì cả, e nghĩ ai cũbg làm dc.  Em làm đc 5 tháng rồi, tiền lương 1 tháng đc nhận 2 lần trả sòng phẳng vào tài khoản ATM của mình luôn. Tháng đầu e đc 5tr. Giờ em chỉ cho nhiều mẹ bỉm ai cũng có thu nhập mom  nào cùng  bỉm sữa muốn kiếm thêm thu nhập thì nhắn tin qua  em em chỉ cho  Cv Nghiêm túc nhé,kiếm dc tiền thật sự  👍👍"
2982716321824208,Ck các m có quan tâm vk và con k ạ
2982925775136596,"Có mom nào sau sinh mà cô bé rộng,qh hay kêu ọp ọp không ạ  Khí hư ra nhiều không ạ? E phân phối viên đặt thảo mộc briar nhé."
2985702944858879,Các mom ơi cho mình hỏi ngu xíu chầm cảm có những dấu hiệu nhận biết nào ạ
2985903618172145,Các mom ơi cho em hỏi có ai có cón trường hợp giống em k  Bé em 20th tuổi uống sữa pha sẵn lúc đầu e cho uống grou thì phân loãng chuyển uống vinamill100% thì táo . H uống sữa gì tầm 4 giây sữa là táo k đi nổi có chị em nào giống em có cách trị chỉ em với  Nhìn con đi ị mà táo ra máu thương quá
2986768764752297,Mua 1tặng 1 Miễn phí ship
2985633741532466,"Các mom ơi tv dùm em với ạ chuyện là e có đeo bốn bộ ximen mỗi bộ tầm hơn 3chỉ,e ở Sài Gòn nên vàg e mua trên này luôn.lúc e mua giá vàng khoảg 2tr300 giờ vàg lên 3tr  ạ.sắp tới e dọn về  quê ở luôn nên đg phần vân ko biết có nên bán vàg hết để gửi tiết kiệm ko vì giá vàng đg lên bán sẽ ko sợ lổ..cứ nữa muốn bán mà sợ bán r sao này tiếc.😔😔 Lỡ muốn sắm lại cũg ko đc .e hỏi thật mog các mom cho e lời khuyên đừg ném đá e ạ tks các mom."
2977875688974938,Chỗ mọi người bao tiền 1kg này vậy ah
2980446998717807,Có mom nào cho con dùng yến này rồi.cho e ý kiến với ạ.
2985423141553526,"ĐÁNH BAY NỔI LO KHÔ HẠN SAU TUỔI 30  💦 KHÔ HẠИ,GIẢM HAMUỐN  💦 MẤT NGỦ, CĂNG THẲNG, CÁU GẮT  💦 RỐI LOẠN NÔ!TIẾT, K.NGUYỆT KO ĐỀU 💦 DA KHÔ SẠM, NÁM KO ĐỀU MÀU Điều này ảnh hưởng rất nhiều đến hạnh phúc gia đình thậm chí kéo cuộc hôn nhân đến bờ vực thẳm.  👉 Gửi tin nhắn ngay để được tư vấn cách khắc phục chị em nhé."
2983805768381930,"Hôm nay, đúng ngày Quốc Tế thiếu nhi 1/6/2020 con lại lên cơn sốt. Sốt cao 39-40 độ mà ko thuyên giảm. Đúng 12h đêm mẹ và bà ngoại bồng con nhập viện. Thủ tục giấy tờ xong 15' sau con lên cơn co giật liên tục, người con tím tái, 2 tay nắm chặt, mắt đơ tròng. Lần đầu, mẹ chứng kiến cảnh này Mẹ vô cùng sợ hãi nhưng cố trấn an để xử lý, gọi ngay cho Bác sĩ. Sau khi con thở oxi và tiêm thuốc xong, người con mệt nhoài và sợ hãi, chưa hình dung được con đang như thế nào, ở đâu, ko nhận ra ai. Khoảnh khắc ấy, trong mẹ vô cùng bi ai và lo lắng rằng não con bị tổn thương. Thế nhưng, sau 5' con cất tiếng: "" Mẹ có thương Tin ko?"" Câu hỏi này làm cho mẹ lại lo lắng thêm nhiều điều khác.  Lần đầu tiên trong cuộc đời con hỏi mẹ câu hỏi mà bao ngày con chưa hề suy nghĩ trong đầu. Lần đầu tiên trong đời con sợ hãi khi có mẹ đứng bên mà bất lực cho nổi đau của con. Con sợ hãi đến nỗi luôn miệng kêu: ""mẹ ẳm Tin đi mẹ"". Dù là mẹ đang lo lắng nhưng khoảnh khắc này mẹ hạnh phúc hơn bao giờ hết.  Mẹ chúc Tin luôn khoẻ mạnh, thông minh, luôn là niềm tự hào của ba mẹ. Ba mẹ yêu con nhiều!"
2984507678311739,"💥#3_NGUYÊN_TẮC_VÀNG # để có được hiệu quả tốt nhất khi dùng # YẾN SÀO HỒNG SÂM#           💥#Đúng +  #Đủ  +   #Đều      👉Đúng : 2 -3 ống/ ngày       👉Đủ      : thời gian + liệu trình       👉Đều   : mỗi ngày mỗi ngày Tuần1       : chưa biểu hiện rõ ràng. Tuần 2 +3 : Thèm ăn, ăn nhiều hơn, ngủ ngon hơn. Tuần 4       :tăng cân rõ rệt, tùy theo cơ địa của                     mỗi người, có thể là từ tuần 3 đã                           tăng từ 0.5 đến 1kg.         🍏# YẾN SÀO HỒNG SÂM # 👉Cung cấp các vitamin, làm tăng sức đề kháng, các Vi chất dinh dưỡng tăng cường trí nhớ. 👉Bổ sung chất xơ, sắt, protein, kẽm, ... chống táo bón, hỗ trợ giải độc cơ thể. 👉Tốt cho hệ thần kinh, tiêu hóa, giúp sáng mắt , kích thích ăn ngon, ngủ ngon. 👉 Bộ 4 enzim giúp hỗ trợ tiêu hóa, chuyển hóa chất xơ không hòa tan, thúc đẩy tiêu hóa chất béo.       💥Đối tượng sử dụng:  👉Người có nhu cầu bồi dưỡng cơ thể, người già. Người sau phẫu thuật 👉Trẻ biếng ăn, chậm lớn, còi cọc, táo bón. 👉Phụ nữ mang thai & cho con bú. 👉Trẻ ăn không hấp thu, mệt mỏi, căng thẳng do học tập. ☎️☎️Ib e để được tư vấn nhé cả nhà 0968488575"
2973465152749325,"Bé nhà e đc 2m mà bé bị táo quá 5,6 ngày mới đi 1 lần. Đã cho đi khám và dùng men tiêu hoá nhưng dừng men cái thì lại thế tình hình k cải thiện chút nào. M nào có con bị như vậy mà đã cải thiện rồi k mách e với ạ? E cảm ơn"
2984546504974523,https://www.facebook.com/WarheloFans/videos/3262679463956206/
2984526361643204,https://www.facebook.com/vuthingocmai1990/videos/2184728905007103/?d=n
2981579815271192,Hàng bên em mới về nhé toàn những tông mầu hot nhé anh chị yêu ơi❤️❤️ Toàn tông màu GA CHỐNG thấm vô cùng cute đáng yêu nhe🥰🥰 Các mẹ cứ yên tâm cho dù con nhỏ có tiểu ra giường cx ko sợ ướt sợ mùi nhe👍👍👍👍
2972913162804524,"THU NHẬP 9.000.000VND/tháng làm cho :Sendo_ Lazada_ Shopee_ Tiki...    trên 20 tuổi, có thẻ ATM LÀM TẠI NHÀ. (Có mẫu sẵn) ai qt ib"
2964744806954693,Các mom cho e hỏi trong nhóm mình có mom nào sinh bé thứ 3 rồi ma chưa có cu cậu ko.e áp lực quá các mom ạ.ck e con 1 mà e có 2 bé gái rồi. E bầu bé thứ 3 vẫn là gái. Nhưng thai yếu e bị sảy.ck e thì ok lắm áp lực từ phía bo me ck thôi. mấy nay e suy nghĩ nhiều mà sắp trầm cảm rồi. Có mom nào tìm hiểu cách sinh con trai theo ý muốn mà thành công không. Làm ơn chỉ giùm e với ạ.
2974614532634387,Chị e thấy đúng không ah ?
2955445964551244,E sinh mổ dk 15d oy mà ít sữa nhiều lúc k đủ cho con ăn.các m có cách nào cải thiện không chỉ e với
2870321446397030,Có mom nào chỉ em bú sữa nào tăng cân hong. Bé em 2th mấy rồi có 5kg à
2977724578990049,Còn 200L . Mẹ nào ưng thi quất ngay a
2952834234812417,Có mẹ nào biết cách để con hết bón hk ạ .   Bé e bón cả thág nay đi bs r nhưg hk ăn thua     Ăn rau các kiểu mà cũg hk hết ạ..mẹ biết chỉ e với ạ...   Ngày nào cũg nhìn con thế này xót kinh khủg...đau bụg cả ngày lẫn đêm
2970075026421671,"chuyện hôm qua như nay mới kể .buồn bã áp lực mọi thứ đều dồn lên vai muốn lành hiền cũng kg  đươc các bạn ạ, tuy thằng ck kg làm ăn gì được nữa và cũng kg đi nữa nhưng nó vẫn nhăn tin gọi điên cho nhau ,e thấy mà ngứa mắt quá theo các bạn e có lên cho nó ăn hành kg ạ ? chư vậy nó con chêu ngươi  e , hôm nay e đã mua thêm thuốc gây ngứa cho nó đứng ngồi kg yên ,cho nó bớt dửng mỡ giờ kg con thời gian mà nhắn tin nữa mà  ngồi gãi như con ghẻ cảm thấy bõ tức"
2850634061699102,"Bé nhà mình 13 tháng tuổi cháu bị viêm da cơ địa ngứa khắp người , mình dùng nhiều loại thuốc tây y rồi mà bé vẫn không khỏi, nhìn con vậy mình xuất ruột lắm, các mom có biết loại thuốc nào chữa khỏi bệnh viện da cơ địa không chỉ giùm mình với ạ,"
2967099520052555,"Đàn bà lấy chồng, ai rồi… cũng khóc! Có ai không phải rơi nước mắt bao giờ không? Rồi cuộc đời sẽ dành đủ nước mắt mà chia cho tất cả đàn bà. Trong những năm tháng làm vợ, làm mẹ, làm dâu chúng ta sẽ nhỏ những giọt nước mắt vì thương cho chính cuộc đời mình … Mỗi khi đi đám cưới, thấy cô dâu lộng lẫy sánh đôi bên chú rể tình tứ dắt nhau bước vào lễ đường ai cũng xúc động. Ngày vui nhưng cũng mở ra cho người đàn bà một chương mới của cuộc đời. Bước vào hôn nhân ai cũng từng có những thời kì giống nhau: Ngập tràn hạnh phúc, mệt mỏi trách nhiệm, tủi thân vì những vô tâm, đau đớn vì phản bội. Và đàn bà chúng ta, khi lấy chồng ai rồi cũng khóc…. Có ai còn nhớ cảm giác khi mới đặt chân vào nhà chồng? Cái gì cũng bỡ ngỡ, cũng xa lạ. Gọi cha, gọi mẹ của người khác là cha mẹ mình. Đêm nằm bên chồng, cảm giác hạnh phúc chưa cảm nhận hết đã nghe chới với trong lòng. Lấy chồng gần còn đỡ, lấy chồng xa lại trào nước mắt nhớ thương cha mẹ và lòng đầy băn khoăn khi nghĩ tới một tương lai hãy còn rất dài phía trước Rồi làm vợ, làm dâu đàn bà phải chiều lòng tất cả mọi người. Đôi khi phải mang một cái mặt nạ cười nói vui vẻ cho yên cửa, yên nhà. Gặp người chồng thương vợ cũng an ủi, lỡ gặp người chồng vô tâm người đàn bà đêm đêm lại khóc ướt gối. Biết tâm sự với ai cảnh làm dâu, làm chị, làm em trong nhà chồng? Bao điều nhỏ nhặt cộng lại cũng đủ làm người đàn bà cảm thấy bất an. Rồi đàn bà, những giọt nước mắt rơi khi những cơn đau quặn mình trở dạ sinh con. Nỗi đau thấu trời mà mỗi lần nghĩ lại vẫn thấy rùng mình. Ôm con vào lòng, người đàn khóc. Những giọt nước mắt nóng hổi của hạnh phúc. Rồi sau cái lần đau đớn vượt cạn ấy, đàn bà yếu đuối như con cua mới lột vỏ thức trắng hằng đêm trông con. Con khóc, con quấy, con bệnh mẹ lo xanh mắt. Còn chồng vô tâm yên bình trong giấc ngủ mà không hề biết vợ mình mệt mỏi ra sao. Thương con, đàn bà lại quẹt ngang những dòng nước mắt chỉ khóc một mình mà ôm con. Lấy chồng, biết nhiêu bao lần cơm không lành canh không ngọt. Rồi cuộc mưu sinh với gánh nặng cơm áo gạo tiền, con cái trên vai. Thêm vào đó là sự vô tâm hờ hững lẫn lạnh nhạt của chồng. Khiến đàn bà nào cũng phải rơi nước mắt! Mười người đàn bà lấy chồng, hết chín người tiếc rẻ thời thanh xuân. Hồi ấy sao mà cuộc sống giản đơn, vui vẻ và dễ sống biết chừng nào. Không ít người, lấy chồng sau 2 năm, 5 năm bất giác tự hỏi: Lấy chồng để làm cái gì trong khi đau khổ nhiều hơn hạnh phúc? Đâu phải khóc vì yếu đuối hay bạc nhược, đôi lúc cuộc đời như rơi vào những hố sâu tối tăm mà không biết cách nào vượt qua được. Chồng ngoại tình, chồng ăn nằm với người đàn bà khác. Mạnh mẽ tới đâu cũng phải rơi nước mắt khi ngẫm lại phận mình. Đau đớn, khổ sở lẫn căm hờn! Đa phần đàn bà, ai rồi cũng sẽ bước vào cuộc sống hôn nhân. Và từ đây, nó biến người đàn bà trở thành một con người hoàn toàn khác. Lấy chồng cho đàn bà hạnh phúc nhưng nó cũng tước đi sự ngây thơ và một cuộc sống vốn rất giản đơn ngày nào. Cuộc sống vợ chồng chưa bao giờ là một con đường bằng phẳng. Để đi trên đó, người đàn bà bao lần tóe máu vì giẫm phải những mũi đinh gai góc của cuộc đời. Những mũi đinh đã được sắp đặt và lập trình sẵn, chỉ dành riêng cho phận đàn bà. Hình như lấy chồng, ai rồi cũng có những khoảnh khắc cô đơn cùng với những nỗi niềm sâu kín tận đáy lòng mình. Đâu ai có thể đong đếm, từ khi lấy chồng đàn bà phải nhỏ bao nhiêu giọt nước mắt. Không ảo vọng một cuộc đời hoàn toàn không chút sóng gió nhưng khi đàn bà khóc, mong rằng người lau nước mắt chính là người đàn ông của cuộc đời mình."
2959139467515227,"Sinh lần đầu, sản phụ 24 tuổi tại Cần Thơ mang tam thai hiếm gặp, vỡ ối sớm mẹ tròn con vuông 🌹🌹Tiếc gì 1 lời chúc 🏨🏤🏤Cả nhà cùng chúc mừng cho người mẹ tuyệt vời này nhé.❤❤"
2968992666529907,"Xin chào các chị em, mình là thành viên mới, rất vui được làm quen với các chị em. P/s: Mình là người miền Bắc, nhà mình có cây mai 5 cánh, năm nay chẳng hiểu sao, mùa hè này vẫn lác đác hoa."
2966863793409461,Có mẹ nào bị trầm cảm sau sinh không cho kình chúc ý kiến ạ chứ kiểu này hoài mình thấy không ổn tâm trạng lo âu đầu óc cứ suy nghĩ lung tung ck thì ko có mẹ đơn thân con minh moi đc 3thang thui
2965499463545894,Các mom khoe ảnh con đi ạ Em sẽ chọn ra 5 bé tặng món quà nhỏ nhân dịp 1/6  Chúc các con mạnh khỏe ngoan ngoãn nhé 💗💗
2967508266678347,Đứa đầu 17thang thôi đã 2 vạch nữa rồi 😜😜😜
2965533040209203,Mọi người cho mình hỏi có 1 người ck suốt ngày hỏi cứ cười .nói ko trả lời. Học cách nói láo là người như thế nào.. Mn bl minh xem với
