fb_id,content
487271645040711,Tình hình thế nào rồi anh em?  Sorry Ad vừa choáng quá nên điền sai tỷ số     
486379788463230, Thề không hiểu sao Messi lên đá phạt đền luôn? Nhìn cũng thấy bị tâm lý...   
484506315317244,"Kỉ lục vô tiền khoáng hậu của Rimario  ~~~~~~~~~~~~~~ On Sports - Ứng dụng số một Việt Nam về Thể thao, Bóng đá  Tải MIỄN PHÍ:       "
572465633151059,GIẢI BÓNG ĐÁ HẠNG NHẤT CÚP VIETFOOTBALL TỪ SƠN vs UCE LÊ DƯƠNG
485989315168944,"Người hâm mộ World Cup bị lừa hết rồi  ~~~~~~~~~~~ On Sports - ứng dụng bóng đá, thể thao số 1 Việt nam Tải MIỄN PHÍ:       "
570973809966908,"Cafe Cup Bóng Đá Thế Giới #1 - Ngày khai mạc Tương tác nhận phần quà 1 triệu nhé anh em  Khách mời: người phán xử Việt Anh, BLV Quý Long và nhà báo Thành Trung   "
809530515885620,Đón xem các trận đấu đỉnh cao trên VTVcab tuần từ ngày 13/11 đến ngày 19/11/2017.     
796153897223282,Đón xem các trận đấu đỉnh cao trên VTVcab tuần từ ngày 16/10 đến ngày 24/10/2017.      
834890896682915,"Derby London bao giờ cũng rực lửa. Thậm chí, trận đấu vào đêm nay còn hấp dẫn vô vàn bởi nó là khoảnh khắc để tìm ra sự thật đâu là mục tiêu của hai đội ở thời điểm then chốt này. Trận đấu được ường thuật trực tiếp lúc 02h45 ngày 04/01 trên kênh Bóng đá TV "
830990090406329,Đón xem các trận đấu đỉnh cao trên VTVcab tuần từ ngày 28/12/2017 đến ngày 05/01/2018     
827269797445025,Đón xem các trận đấu đỉnh cao trên VTVcab tuần từ ngày 23/12/12 đến ngày 29/12/2017.      
814879885350683,"Cuộc chiến đỏ - xanh giữa  luôn là một trong những trận đấu hấp dẫn nhất tại Premier League. Liệu ở mùa giải này, ai sẽ là người nở nụ cười chiến thắng ? Hãy đón xem Liverpool - Chelsea, trực tiếp trên bóng đá TV và thể thao TV vào 0h30 Chủ Nhật 26/11 !"
846412905530714,"Thời khắc của trận cầu lịch sử, trận đấu thế kỷ của 90 triệu dân Việt Nam sắp diễn ra, U23 Việt Nam gặp U23 Uzbekistan (15 h, ngày 27/01/2018). "
553552855042337,1 bức hình chụp vội đang cần 1 lời bình cho trận HAGL vs Hà Nội từ ae!  Ad đợi ngày lượt về 15/5 tại Hàng Đẫy và trên Bóng đá TV     
555377181526571,"Trọng tài FIFA mà còn không tin thì giờ biết tin ai đây? Trọng tài Nguyễn Hiền Triết - người sẽ điều khiển trận đấu Lượt về Cúp Quốc gia 2018 giữa CLB Hà Nội và Hoàng Anh Gia Lai vào chiều 15/5. Tuy nhiên, sai sót lớn nhất trong sự nghiệp cầm còi của ông lại cũng gắn với đội bóng Thủ đô khi ở mùa giải V.League 2016, ông đã không công nhận 1 bàn thắng hợp lệ của đội chủ sân Hàng Đẫy.          "
553579715039651,"Tất cả trong 1 video, tất cả những tình huống “cực nóng” trong trận nội chiến U23 Việt Nam. Hoàng Anh Gia Lai, Hà Nội, ai đúng ai sai? Trận đại chiến lượt về sẽ cực kỳ hấp dẫn. Hãy cho chúng tôi biết nhận định của các bạn. Trọng tài sai? Ban huấn luyện sai? Cầu thủ sai?       "
480124252422117,Không va chạm với ai cũng chấn thương. Quá nhọ cho Văn Đức      
567557830308506,"  GIỜ G ĐÃ TỚI:  TRỰC TIẾP GAME 4 - CHUNG KẾT NBA (GIẢI BÓNG RỔ NHÀ NGHỀ MỸ) GIỮA WARRIORS VÀ CAVALIERS Xem ngay tại:  Ứng dụng On Sports MIỄN PHÍ:  Sau khi tải app, chỉ cần  - Đăng nhập (Log in) Facebook​ ​ - Click​ ""Trực tiếp"" và chọn kênh: Thể thao Tin tức HD và On Sports"
483814838719725,"CÙNG NHAU  CÁCH XEM WORLD CUP ĐÚNG CÁCH, TRÁNH VI PHẠM BẢN QUYỀN !  Các trận đấu WC 2018 hiện được 2 đơn vị sau phát sóng & sản xuất chương trình: 1/ VTV: VTV2, VTV3, VTV6 2/ HTV: HTV1, HTV4, HTV7, HTV9, HTV TT -> XEM WORLD CUP ĐÚNG CÁCH THẾ NÀO??? Có rất nhiều cách để xem World Cup thoải mái mà không cần livestream trái phép   Trên thiết bị di động (iOS/Android):  App VTVgo: wap.vtvgo.vn  VTV play: vtvplay.vn  Onme: onme.vn  VTVCab On: on.vtvcab.vn  HTVOnline: hplus.com.vn  Viettel TV: vietteltv. vn  MyTV: mytv.com.vn  FPT Play: fptplay.vn  Xem trực tuyến trên máy tính (PC)  vtv.vn  vtvgo.vn  htv.com.vn  hplus.com.vn  fptplay.vn  Xem trên TV  , K+, SCTV, MyTV, Truyền hình FPT, Viettel TV, truyền hình cáp địa phương  Lưu ý:  Những trang web/ứng dụng trên sẽ bị khóa tín hiệu ở vùng lãnh thổ ngoài Việt Nam trong thời gian diễn ra trận đấu. chia sẻ sóng ra ngoài phạm vi lãnh thổ Việt Nam đều bị nghiêm cấm. Nói KHÔNG với livestream và xem livestream nhé cả nhà    mạnh để nâng cao ý thức người hâm mộ thể thao nhé     "
486154961819046,"Góc tài năng trẻ: Benjamin Pavard - Pháp - Tổng quan:  Pavard ăn tập tại lò đào tạo Lille và ra mắt đội 1 năm 18 tuổi. Đến năm 2016, cầu thủ trẻ chuyển đến VfB Stuttgart, đội bóng vừa xuống hạng tại giải VĐQG Đức với mức phí 5 triệu Euro. Hiện nay, anh đang được một số CLB như Tottenham, Liverpool để ý. Lối chơi: trung vệ chia bài(điều phối bóng), khi chơi hậu vệ cánh thường xuyên dâng cao tham gia tấn công. Điểm mạnh: khả năng chuyền bóng, tắc bóng, không chiến Điểm yếu: hơi chậm do thể hình khá cao, tuy nhiên sải chân dài đã giảm bớt hạn chế này. Ngoài ra khả năng tạt bóng cũng không thuộc loại tốt. Tổng hợp: The Scouting Reports ~~~~~~~~~~~~~ On Sports - ứng dụng bóng đá, thể thao số 1 Việt nam Tải MIỄN PHÍ:      "
572483129815976,"[MINIGAME] TÌM THÁNH DỰ ĐỂ TRAO QUÀ BỰ (TRẬN ĐỨC vs MEXICO)    CÁCH CHƠI  B1: LIKE FANPAGE + CHIA SẺ bài viết này công khai trên trang cá nhân.   B2: COMMENT Tổng số bàn thắng NHỎ HƠN 2.5 (DƯỚI) HAY LỚN HƠN 2.5 (TRÊN)  Cú pháp: ""Trên - số may mắn"" hoặc ""Dưới - số may mắn"" ** Ví dụ:  Dưới - 181; Trên - 21 **BÍ QUYẾT DỰ ĐOÁN ĐÚNG: Tham khảo các thống kê, tỷ lệ trên ứng dụng ON Sports để dự đoán trận đấu sẽ có số bàn thắng ra sao nhé. Tải miễn phí ngay:  -----------  Quà tặng dành cho 04 người thắng cuộc:   6 tháng MIỄN PHÍ sử dụng dịch vụ VTVCab HD  Code giảm giá 2O%, giảm tới 5OO.OOOđ giá phòng trên VNTRIP.VN - hệ thống đặt khách sạn trực tuyến lớn nhất Việt Nam, giá cực rẻ & có xe đón sân bay miễn phí!  Thẻ điện thoại 3OO.OOOĐ   Minigame kết thúc trước khi bắt đầu trận đấu 30 phút.  - Thời gian quay số: 11h30 ngày 18/6 anh em nhé!  - Ad sẽ liên hệ người trúng giải qua inbox để thông báo & trao quà --------------  QUY ĐỊNH:   Nếu Ad không liên lạc được, hoặc người trúng giải không trả lời trong vòng 48h kể từ khi Ad liên hệ, phần thưởng sẽ chuyển cho người trả lời đúng khác - Ai có đáp án đúng trùng nhau và trùng số may mắn thì Ad xin phép lựa chọn người có thời gian comment sớm hơn nhé.  - Không chỉnh sửa comment - Các tài khoản chuyên săn game - săn giải thưởng, tài khoản giả, tài khoản không có tương tác theo đánh giá của Ad sẽ bị loại đó, nên đừng cheat nhé  ! - Quyết định của On Sports sẽ là quyết định cuối cùng Dự đoán đi thôi ae ơiiiii       "
574990809565208,"[MINIGAME] TẢI APP VỀ - NHẬN QUÀ SƯỚNG MÊ! Quà tặng cực đã, xài được ngay, rất thiết thực   Miễn phí 6 tháng sử dụng dịch vụ VTVCab HD  Mã code giảm giá 15% - tối đa 5OO.OOOđ khi đặt phòng tại VNTRIP.VN - Hệ thống đặt khách sạn trực tuyến lớn nhất Việt Nam (miễn phí xe đón ở sân bay)  Thẻ điện thoại 3OO.OOOĐ   Luật chơi đơn giản nhất quả đất: 1. SHARE post này. 2. TẢI app ON SPORTS về điện thoại của mình:  3. CHỤP MÀN HÌNH có sự hiện diện app ON SPORTS trên điện thoại bạn, comment con số trong khoảng từ 1-99 *Ad sẽ chọn ra 03 bạn làm đúng - đủ và có số may mắn để trao quà nhé.  15h00 chiều ngày 21/6 Ad công bố kết quả nha -  Nếu không liên lạc được, hoặc người trúng giải không phản hồi trong vòng 2 ngày (48h) kể từ khi Ad liên hệ, phần quà sẽ chuyển cho người có số may mắn tiếp theo - Code giảm giá khách sạn áp dụng đến hết tháng 9 và không quy đổi thành tiền mặt. - 6 tháng miễn phí sử dụng VTVCab HD không quy đổi thành tiền mặt  - Ai làm đúng - đủ bước nhưng trùng số may mắn thì Ad xin phép lựa chọn người có thời gian comment sớm hơn nhé.  - Các tài khoản Facebook chuyên săn game - săn giải thưởng, tài khoản giả, tài khoản không có tương tác theo đánh giá của Ad sẽ bị loại đó, nên đừng cheat nhé   - Quyết định của On Sports sẽ là quyết định cuối cùng   "
497880160646526,[VUI WORLD CUP CHỚ QUÊN V-LEAGUE] Ai bảo V-League bị ghẻ lạnh ở đâu chứ ở  Nam Định thì không nhé  - Sân Vinh: 4000 người - Sân Thanh Hóa: 6000 người  Sân Thiên Trường: 11OOO người  - Sân Hàng Đẫy: 3000 người - Sân Pleiku: 7000 người - Sân 19/8 NT: 5000 người - Sân Thống Nhất: 2000 người Quả là con số đáng mơ ước với các đội bóng phải không anh em? Chúc mừng   ------------  Xem highlight các trận đấu V-League tuần qua tại ứng dụng ON Sports:      (Video: Quyết Dũng - CĐV Nam Định)
497055270729015,"Bạn đã biết về ""bùa may mắn"" của  chưa?  ------ ON Sports - Ứng dụng xem thể thao chưa từng có tại Việt Nam Tải miễn phí:       "
487742428326966,Hóa ra là cả một cuộc đấu trí cực căng thẳng anh em ạ      
499014317199777,CÁC ĐỘI TUYỂN BUÔN CHUYỆN GÌ TRƯỚC GIỜ BÓNG LĂN??? ) Tuyển Nhật Bản đúng chuẩn fair-play luôn      
585714885159467,"CHỜ BÓNG LĂN, SĂN QUÀ KHỦNG - Chỉ có trên app ON Sports Tải app để dự đoán WORLD CUP mỗi ngày:   Chơi càng nhiều, trúng càng đã  Tổng giải thưởng hơn   Dự đoán bắt đầu từ 7h30 hàng ngày     "
719598281771126,"[ĐỘI HÌNH CHÍNH THỨC CỦA ĐT VIỆT NAM] Những bất ngờ nho nhỏ đã xuất hiện ở đội hình ra sân của ĐT Việt Nam đối đầu ĐT Iraq. Với sự xuất hiện của Hồng Duy thay thế Đoàn Văn Hậu. ĐT Việt Nam ra sân với 7 cầu thủ đã từng tham dự trận đấu tứ kết với ĐT Iraq tại VCK U23 Châu Á 2018.  Vẫn một sơ đồ quen thuộc 3-4-3, hy vọng ĐT Việt Nam tiếp tục giữ được chuỗi bất bại của mình. ---------------   "
728641464200141,"[ĐỘI HÌNH RA SÂN CHÍNH THỨC CỦA ĐT VIỆT NAM] Đội tuyển Việt Nam ra sân trong cuộc đối đầu với ĐT Nhật Bản không có sự thay đổi nào so với chiến thắng  trước ĐT Jordan.  - Hàng công vẫn là Công Phượng, Văn Đức, Quang Hải. Bộ ba đang thi đấu ăn ý và cực kỳ biến hóa. Phía dưới đó là cặp đôi tiền vệ trung tâm Hùng Dũng và Huy Hùng. Cặp đôi tiền vệ là sự hỗ trợ hoàn hảo cho cả phòng ngự và tấn công.  - Hai cánh Trọng Hoàng và Văn Hậu đang là sự lựa chọn hoàn hảo của HLV Park Hang Seo  - Bộ ba trung vệ Tiến Dũng, Ngọc Hải và Duy Mạnh thi đấu cực kỳ xuất sắc ở trận đấu với Jordan.  - Đứng trong khung gỗ là thủ thành Văn Lâm. Văn Lâm đang có phong độ cực cao tại ASIAN CUP 2019. Một điểm tựa của ĐT Việt Nam.         "
750294122034875,"Quang Hải tự chữa bệnh “chán bóng”  Trong quãng thời gian nghỉ ở trận đấu Quảng Nam và Hà Nội,Quang Hải có những tình huống xử lý bóng đầy ngẫu hứng. Khi các đồng đội đang đá ma vòng tròn thì Quang Hải  cùng Oseni tập riêng với bóng ở nửa phần sân.  Sau ít phút khởi động không bóng, cầu thủ của Hà Nội như “làm xiếc” với trái bóng với những động tác đầy ngẫu hứng.---------------     "
1040322642818771,Thông tin mới nhất từ đội tuyển Việt Nam tại Qatar!
1039404209577281,Bàn thắng mở tỷ số ấn tượng của Quang Hải trong trận đấu với Philippines tối qua!
972518832932486,"trước đứng với Nhật Hàn, cuối năm đứng với Lào Cam cứ thấy...hổng quen "
961839264000443,) Fan của cầu thủ này chắc chắn trả lời dễ như ăn kẹo...
959518467565856,Chưa được thể hiện một phút nào...
954069341444102,Ngày mai Ad sẽ cố gắng cập nhật link xem miễn phí cho cả nhà nhé 
950872768430426,Mới hôm kia còn tiếc cho Minh Vương thì hôm nay cậu ấy được gọi lên tuyển...Nhưng buồn cái là Thành Chung chấn thương phải ra về 
934978130019890,"Èo, Dũng vừa để thủng lưới 3 bàn hôm qua, chắc hôm nay đi cắt tóc đổi vận... "
912754918908878,Vòng knock-out quá nhiều bất ngờ và cảm xúc...Nhất là cặp tri kỷ Si-Rô
908986185952418,Anh ấy tiên tri chuẩn quá các ông ạ 
907759916075045,Cùng ủng hộ HLV Hoàng Anh Tuấn và các học trò nhé cả nhà    
904547856396251,Facebook tràn ngập tin bóng đá...Cùng share để nhiều người quan tâm và chia sẻ nỗi mất mát với đồng bào Hà Giang nhé 
899855273532176, Mong các anh quay phim đoái thương đến những người đàn ông khốn khổ này
899785920205778,Cứu ai bây giờ đây ú u u ù ))))
899621300222240,Share ngay kẻo quên nhé các chế 
898821900302180,Ai đồ của ai thì ra nhận này? 
896574103860293,Xong nốt trận Brazil thì qua cầu gió bay 1 thể nhé các ông   đừng nghe lời Bác dạy 
895644487286588,Nhìn Messi là biết đá hụt luôn các ông ạ @@ Người ta hay nói Penaldo chứ làm quái gì có Pensi???
893672450817125, Cũng gọi là có tí kỷ lục
895401957310841,Anh em trong nhóm có ai thích bóng đá phủi không nhể? Đang đá cúp Hạng Nhất Vietfootball đây 
878803058970731,"Trọng tài FIFA mà còn không tin thì giờ biết tin ai đây? Trọng tài Nguyễn Hiền Triết - người sẽ điều khiển trận đấu Lượt về Cúp Quốc gia 2018 giữa CLB Hà Nội và Hoàng Anh Gia Lai vào chiều 15/5. Tuy nhiên, sai sót lớn nhất trong sự nghiệp cầm còi của ông lại cũng gắn với đội bóng Thủ đô khi ở mùa giải V.League 2016, ông đã không công nhận 1 bàn thắng hợp lệ của đội chủ sân Hàng Đẫy.          "
876807022503668,Hãy cho chúng tôi biết những nhận định của các bạn! Ai đúng ai sai? 
888617584655945,"Nhân tố quan trọng thì chấn thương  Lỡ trận ""chung kết ngược"" r Trận đấu ở vòng 12 sắp tới rất quan trọng với SLNA vì Sài Gòn là đối thủ trực tiếp trong cuộc đua trụ hạng. SLNA đang đứng áp chót và kém SG của HLV Tài Em chỉ 1 điểm."
890579894459714,Anh em có ai mê bóng rổ nhà nghề Mỹ thì xem TRỰC TIẾP tại đây nhé  Khỏi cần bật tivi
892908407560196,"Anh em ơi share điiiiiiiiiii, năm nay mà còn livestream lậu nữa chắc những mùa sau nghỉ xem bóng "
895410493976654,1 tài năng trẻ mới của ĐT Pháp
896042867246750,Cung kính mời các thánh dự vào thả comment phán về trận Đức - Mexico tối nay  Trúng được cái thẻ 300k cũng sướng rồi 
897895007061536,"Lại có minigame, lần này mời anh em tải app về xài và quay số trúng thưởng nhé  Tải app về mà có ý kiến gì, báo lỗi hay chửi bới cứ đem hết lên đây để các Ad hứng chịu và khắc phục nhé ) Xin đa tạ "
907566879427682,11 nghìn CĐV đến sân Thiên Trường  Các anh em Nam Định ăn gì mà sung và trung thành với CLB thế  Nể luôn
906639692853734,Hóa ra đây là bùa may mắn của Messi 
908781625972874,Nhật Bản rất biết cách làm dịu tình hình các ông ạ 
908538629330507,"Khoảng 2 tuần nữa là hết World Cup rồi  Tranh thủ tham gia dự đoán trên app ON Sports để rinh quà mỗi ngày nhé, bét ra cũng có cái thẻ điện thoại 300K 400K 500K với coupon giảm giá du lịch vi vu chứ hả "
956270994557270,Ý kiến của cả nhà là gì?
1044010142450021,ĐỘI HÌNH CHÍNH THỨC CỦA ĐT VIỆT NAM]
1344685355715830,"SVĐ Cẩm Phả được chọn làm sân thi đấu trận play-off của ĐT nữ Việt Nam Trận đấu lượt về vào ngày 11/3 giữa ĐT nữ Việt Nam và ĐT nữ Australia sẽ được tổ chức trên sân Cẩm Phả của Than Quảng Ninh. Trong khi đó, LĐBĐ Australia đã chọn tổ chức trên sân McDonald Jones, thành phố Newcastle (Australia) vào lúc 16h ngày 6/3 theo giờ Việt Nam. Đây là sân nhà của Newcastle Jets tại giải đấu A-League, có sức chứa 33.000 người.     "
1067706996747002,CP tiết lộ lý do chọn Incheon Utd...
1054059161445119,Đội hình ra sân nhé anh em
1080471242137244,U23 Việt Nam - Chuyện bây giờ mới kể
1173862076344742,"LÝ CÔNG HOÀNG ANH – NHÂN TỐ MỚI CỦA HLV PARK HANG SEO Ở đợt tập trung vừa qua của U22 Việt Nam, có một cái tên dù còn khá xa lạ với nhiều người hâm mộ nhưng lại là cầu thủ tạo được ấn tượng không nhỏ với HLV Park Hang Seo về khả năng chuyên môn, đó chính là Lý Công Hoàng Anh. Tiền vệ thuộc biên chế CLB Hồng Lĩnh Hà Tĩnh năm nay mới chỉ 21 tuổi và đang hướng đến những mục tiêu cũng như tham vọng lớn trong tương lai    "
795956850801935,"Thái Bá Sang nhận thẻ đỏ trực tiếp sau khi va chạm với Nguyễn Đức Anh Quốc!     Đang dẫn trước thế nhưng từ tình huống không có gì đặc biệt, cầu thủ bên phía Phố Hiến lại có pha bóng thiếu kinh nghiệm dẫn tới việc nhận thẻ đỏ và khiến đội bóng chơi thiếu người trong những phút còn lại "
965223740541911,Liverpool chính thức sở hữu chân sút người Nhật Bản Takumi Minamino  Trang chủ Liverpool thông báo việc đã chiêu mộ thành công tiền đạo Minamino từ CLB Red Bull Salzburg. Cầu thủ người Nhật Bản có thể ra mắt đội bóng mới với CLB Everton tại vòng 3 FA Cup trên sân nhà. Ảnh: Liverpool
503131413417815,"HLV Park Hang Seo động viên ‘Chúng ta đã nỗ lực hết sức, tại sao phải cúi đầu’   "
568390446891911,Bóng chuyền U19 nữ Châu Á 2018 THÁI LAN - VIỆT NAM     
571700009947111,Cúp Bóng Chuyền Đạm Cà Mau 2018 Thông tin LVPB - NH Công Thương      
507134186471660,Cúp Bóng Chuyền Đạm Cà Mau 2018 Thể Công - Sanest Khánh Hòa      
297416820863033,Cúp Bóng Chuyền Đạm Cà Mau 2018 Công Thương - VTV Bình Điền      
523884818009141,"Trong giới bóng rổ không chuyên Hà Nội, có lẽ ai cũng đã từng nghe đến cái tên Tú Đen, người anh cả của CLB Ba Đình giàu truyền thống bậc nhất Hà Thành. Nhưng đó chỉ là 1 trong những lý do khiến chúng tôi lựa chọn Tú Đen làm nhân vật chính cho chương trình Muôn màu thể thao số đầu tiên của tháng 3.         "
632930480437907,"Vẻ mặt của tuyển Olympic Việt Nam trước buổi tập chiều nay. Dễ hiểu thôi, sân ""đẹp"" quá mà!    "
1125364431194507,"MÀN TRÌNH DIỄN CỦA PHAN VĂN LONG TẠI V.LEAGUE 2020 Luôn tìm được khoảng trống nơi hàng phòng ngự đối phương, tung ra những cú sút hết sức lợi hại bằng chân trái là những yếu tố giúp cho Phan Văn Long là nhân tố không thể thiếu trên hàng công của thầy trò HLV Lê Huỳnh Đức. Anh là người đã đóng góp rất lớn cho sự hồi sinh mạnh mẽ của SHB Đà Nẵng 4 vòng gần đây. Hãy cùng xem lại những pha tấn công tinh tế của tiền vệ Phan Văn Long ở mùa giải năm nay!     "
1119358581795092," SÀI GÒN FC - WE ARE ONE: BÀI HÁT TRUYỀN THỐNG CỦA CLB SÀI GÒN Bài hát truyền thống có lẽ vẫn là điều xa lạ với các CLB tại V.League thế nhưng với CLB Sài Gòn họ đã sở hữu riêng cho mình 1 ca khúc đó là: ""Sài Gòn FC: We are one"".Chủ nhân của ca khúc này không phải là cái tên xa lạ với người hâm mộ khi cô là tác giả của nhiều ca khúc giàu cảm xúc: nhạc sỹ Phương Uyên. Và quá trình sáng tác bài hát này là một câu chuyện khá thú vị.    "
766263757104578,"Chàng trai 1m62 người hùng U19 Việt Nam, lập cú Poker danh hiệu, anh là ai ?  Phạm Xuân Tạo, chàng cầu thủ SN 2001 - chiều cao 1m62, sinh ra ở huyện Ninh Giang tỉnh Hải Dương.  Vì chiều cao thấp hơn các bạn SN 2003, Xuân Tạo được các đồng đội đặt  cho  biệt danh là Tạo ""nấm lùn"" . XuânTạo được đào tạo ở trung tâm đào tạo bóng đá Hải Dương và thi đấu thành công ở lứa U13 Hải Dương dưới sự dẫn dắt của những người thầy đã phát hiện ra  Văn Toàn, Văn Thanh  năm nào. Dấu ấn của lứa U13 Hải Dương 2001 là tấm HCB toàn quốc quốc năm 2014.  Xuân Tạo là một cầu thủ có những pha đi bóng tốc độ và đầy kỹ thuật. Cậu bé quê Hải Dương được chọn vào trung tâm bóng đá Viettel tuy nhiên không thể trụ lại được cùng các cầu thủ lứa 2001.  Sau đó Xuân Tạo đã tìm kiếm cho mình một bến đỗ mới, một chân trời mới. SHB Đà Nẵng đã chấp nhận sau khi chàng trai 17 tuổi xin thử việc. Giải U19 QG 2019 chính là thành công đầu tiên của chàng trai 1m62.  Ít ai biết Xuân Tạo trước khi đến SHB Đà Nẵng anh ấy chỉ là một tiền vệ tấn công, giải U19 QG 2019 Xuân Tạo được thử nghiệm ở vị trí tiền đạo và không phụ lòng BHL. Tạo tỏa sáng rực rỡ.  Đến nỗi thầy của Công Phượng, Xuân Trường  HLV GUILLAUME GRAECHEN từng nhận xét :   ""Tôi rất ấn tượng với cầu thủ số 16 của U19 SHB Đà Nẵng  Anh ta có sức mạnh cơ bắp và khả năng bứt tốc còn tốt hơn Công Phượng.Trong những tình huống đối đầu1:1, anh ta còn quyết đoán hơn Công Phượng"" Tỏa sáng trong màu áo U19 SHB Đà Nẵng nhưng một cánh én nhỏ không đủ làm nên mùa xuân. Chàng trai 1m62 được gọi vào U19 tuyển chọn Việt Nam. Tạo chính là người  ghi bàn thắng duy nhất của trận đấu chung kết giúp cho BĐVN lần thứ 2 đánh bại các lứa ĐT của Thái Lan ngay trong một tuần  Cũng ở giải đấu U19 QT, Xuân Tạo lập cú poker danh hiệu cá nhân khi là : - Cầu thủ hay nhất trận chung kết - Vua phá lưới, - Cầu thủ Việt Nam hay nhất giải đấu  - Cầu thủ hay nhất giải. Hành trình dài đang ở phía trước Tạo, hy vọng chàng ""nấm lùn"" sẽ có những bước tiến vững chắc trong sự nghiệp của mình!  P/s: các bạn có nhận ra một điểm chung ở cả 3 bức ảnh không nhỉ ?       "
755010418229912,"AI “SIÊU NHÂN” HƠN CÔNG PHƯỢNG VẬY? ""Tôi rất ấn tượng với cầu thủ số 16 của U19 SHB Đà Nẵng  Anh ta có sức mạnh cơ bắp và khả năng bứt tốc còn tốt hơn Công Phượng.Trong những tình huống đối đầu1:1, anh ta còn quyết đoán hơn Công Phượng"" HLV GUILLAUME GRAECHEN - U19 HOÀNG ANH GIA LAI.  Anh chàng số 16 là ai? mà thầy ""Giôm"" ấn tượng ?  Cầu thủ số 16 - U19 SHB Đà Nẵng là Phạm Xuân Tạo Phạm Xuân Tạo - sinh năm 2001, quê Hải Dương  - Thi đấu ở vị trí tiền đạo của U19 SHB Đà Nẵng.  Anh cũng là cầu thủ SHB Đà Nẵng tự đào tạo.  Hy vọng Xuân Tạo sẽ có những phát triển tốt trong sự nghiệp của mình.    "
569126453484977,"Vòng 13 V.League 2018 sẽ chứng kiến một trong những cuộc đối đầu mà 2 đội đang ở 2 chiều phong độ. Nếu như FLC Thanh Hoá đang ngập trong khủng hoảng thì đối thủ của họ, SHB Đà Nẵng lại đang có phong độ ấn tượng – kết quả của những liệu pháp tâm lý.------- App Onme (hoàn toàn MIỄN PHÍ)  Tải ứng dụng:        "
