fb_id,content
2439448736352787,"Nếu bạn chỉ có 1 ngày ở Sapa thì chúng ta nên đi đâu 🤔🤔🤔: ( bạn có thể tham khảo) - Đèo ô quy hồ: trên đoạn đường này có rất nhiều điểm: Fan, cổng trời,thác bạc, cầu kính. Nhưng do tgian có hạn và bỏ qua những điểm đã đi thì mình chỉ ghé vào cổng trời với vé vào 80k/người và các điểm ven đèo với vé vào tầm 10k, 20k/người. - Vườn dâu tây (tầm 10h từ đèo ô quy hồ về và đi luôn) - Chợ Sapa - Nhà thờ đá, sunplaza * Ăn mình chọn lẩu thắng cố Thực sự đi nhiều lần nhưng vẫn luôn muốn quay lại Sapa"
2308833016081027,Hôm qua ngày 7-7 Ngưu Lang - Chức nữ gặp nhau. Tương truyền ai cầu hôn ở Cầu Mây - Tam Đảo sẽ thành công mỹ mãn :)) Chúc mừng đôi bạn trẻ :v
2436945069936487,"Thêm một chút giục giã cho Mộc Châu những ngày đầy hoa nắng. Hoa ở Mu Náu đang ngày nở rộ, ở Nà Ka cuối tuần sau chắc cũng bung xoè. Không chỉ có hoa mận, hoa cải trắng vàng cũng ngập các triền đồi.  Còn chờ gì nữa, xuân đang đến rồi, dậy mà đi hỡi đồng bào ơi ^^ #phuotluon #mocchau #munau #naka"
2437189509912043,Mù Căng Chải 10/2019  Việt Nam đẹp làm sao 🤗 Cảm ơn ad đã duyệt bài
2433815843582743,"HÀNH TRÌNH NĂM 2019: 12 tháng đi khám phá dc 12 tỉnh miền bắc ❤️ Mặc dù đã là 8/1 rồi nhưng hnay mình mới có ngẫu hứng kể lại hành trình 1 năm vừa qua 😆😆 Trước đây khi mới là sinh viên mình đã đặt mục tiêu 1. Ra trường đạt sinh viên giỏi 2. Trồng hoa, nuôi 1 con mèo 3. Mỗi tháng đi du lịch 1 lần 4. Có ny Đến giờ khi đã ra trường, cả 3 cái trên đều hoàn thành được, còn mỗi cái cuối đến giờ vẫn k thực hiện nổi 😣😣 Haizzz thôi dù sao làm bạn với những chuyến đi vẫn vui hơn các bác nhỉ ^^ Hy vọng 2020 sẽ vào dc miền trung và miền nam 😭"
2438721999758794,Bình minh Bắc Sum  Có ai đi qua đây thì vào chào nhau cái đi mn 🙂 #phuotluon
2438719939759000,"Mùa hoa mơ, hoa mận năm nay các chế săn được nhiều ảnh không ? Khoe cho nhau ngắm đi nào 😊"
2438649836432677,"📍mẫu sơn, xứ lạng  chỉ mong rằng: dù là hai mươi ... hay năm mươi năm nữa, tôi quay lại nơi này vẫn có thể thong dong đưa mắt à ơi với cảnh núi rừng dưới chân mây,  cái xứ đâu gì kì, là lạng sơn chứ đâu phải lạng tình lạng nghĩa mà khi về miền xuôi lòng nặng trĩu à, nhớ cái tô bún chả ngon nhất mình từng được ăn, hay bốn dĩa chân gà nướng ngồi ăn ở chợ kỳ lừa, thôi ... món gì nướng là ngon hết sảy chứ kể biết chừng nào cho hết,  còn cảnh núi đồi nơi đây là mẫu sơn đó, mẫu sơn đẹp, nhưng buồn, đường lên mẫu sơn vắng hoe, có lẽ may mắn như thế để có thể dừng lại mà nghe rõ hơi thở của đất, của đá, của núi rừng,  lâu lắm rồi mới có một nơi để có thể hít một hơi thật sâu tận lòng tận dạ,  www.instagram.com/flynnplu  📸 @flynnplu #phuotluon"
2436986996598961,Một chút  Y Ê N  B Ì N H Đà Lạt những ngày đầu năm <3
2432264773737850,"*Bài viết quảng cáo*   TÌM THÀNH VIÊN ĐI MỘC CHÂU SĂN MÂY, HOA MẬN HOA MƠ TRẮNG ĐỒI 😎😎 -------------   🕒 THỜI GIAN: 11-12/01 2020 (2N1D) Kinh phí: 700k 🗓 LỊCH TRÌNH:   🔥 Ngày 1:   - 5h30: Leader đón thành viên tại cổng trung tâm hội nghị quốc gia (mặt đại lộ thăng long)  - 6h: Khởi hành đi Mộc Châu.  - 8h30: Đoàn đến với Đèo Đá Trắng check in và nghỉ ngơi.  - 9h30: Đoàn tiếp tục di chuyển đi Mộc Châu. -  11h00: Đến cung đường chữ S Mộc Châu check (Con đường Huyền thoại)  - 12h00: Đoàn có mặt tại Homestay trung tâm thị trấn Mộc Châu, ổn định vị trí và ăn trưa.  - 13:00: .lđoàn thăm quan đồi Chè Trái Tim.Check in thung lũng hoa mận Nà Ka. Leader sẽ đưa đoàn tham quan Rừng Thông Bản Áng. Ngắm cảnh hoàng hôn tuyệt đẹp tại rừng thông. Đoàn tự do ngắm cảnh, chụp hình.  - 18:00: Di chuyển về Homestay nghỉ ngơi và chuẩn bị ăn tối.  - 19:00: Ăn tối, giao lưu giữa các thành viên trong nhóm.  - 21:00: Thời gian vui chơi tự do. (Lửa trại,hát hò)  🔥 Ngày 2:  Sáng Đoàn dậy sớm vệ sinh cá nhân và dùng bữa sáng tại homestay. Đoàn xuất phát lên của khẩu long sập tham quan, m ảnh tại Thác Dải Yếm và HappyLand Mộc Châu  Trưa di chuyển về Homestay ăn trưa.nghỉ ngơi   - 13:00: Di chuyển về Hà Nội. Trên đường về sẽ dừng chân tại Đèo Đá Trắng nghỉ ngơi uống nước và chụp ảnh.  Tối Đoàn về đến Hà Nội, chia tay kết thúc  chuyến đi.  🎉  Kinh phí: 700k/ thành viên. Kinh phí bao gồm:  - Nghỉ nghỉ 2 ngày 1 đêm tại Homestay trung tâm thị trấn Mộc Châu.  - 3 bữa chính 1 bữa sáng  - Vé tham quan: HappyLand, Thác Dải Yếm, Rừng Thông Bản Áng, Đoàn sẽ tổ chức off vào tối t6 (10/01)"
2435927176704943,"Từ Mộc Châu mơ trắng đến Tà Xùa không mây không nắng 🙈 Ảnh chụp tuần trước ạ, tuần này chắc hoa mơ cũng tàn rồi. Các bác chuẩn bị đi đón hoa mận hoa đào thôiiii ^^ #Phuotluon"
2433784566919204,"HÀ GIANG ĐẸP NHẤT MÙA XUÂN. Trải nghiệm tham gia phiên chợ tàu, đốt pháo đón tết cùng dân bản địa. Khởi hành: Sáng m5 tết âm lịch. --------------☀☀☀-------------- 🕒 Thời gian: 29/1 - 1/2/2020 (4 ngày 3 đêm) Lịch trình chi tiết mọi người nhé : 🚩 Ngày 29-1: Hà Nội - Tp. Hà Giang. 6h: Tập trung tại 2 con rồng Hồ Tây di chuyển đi Hà Giang. 11h: Ăn trưa ở Tuyên Quang, nghỉ ngơi & xuất phát đi Hà Giang 15h: Đến Tp. Hà Giang nhận phòng nghỉ ngơi ăn tối giao lưu giữa các thành viên trong nhóm. Tối cafe Núi Cấm view Tp. Hà Giang. 🚩 Ngày 30-1: Tp. Hà Giang - Quản Bạ - Yên Minh - Đồng Văn. 5h30: Thức dậy vscn di chuyển đến Tráng Kìm thưởng thức đặc sản Phở gà Tráng Kìm. tiếp tục di chuyển đến Vành Móng ngựa tại Rừng Thông Yên Minh. 11h: Ăn trưa tại thị trấn Yên Minh. 13h: Xuất phát đi Dốc Thẩm Mã - Thôn Lũng Cẩm, Nhà của Pao, Cột Cờ Lũng Cú, Dinh Vua Mèo 19h: Có mặt tại Đồng Văn, ổn định vị trí chuẩn bị ăn tối. 21h: Cafe Phố Cổ, thời gian vui chơi tự do. 🚩 Ngày 31-1: Đồng Văn - Sông Nho Quế - Mèo Vạc - Tp. Hà Giang. 5h: Toàn đoàn thức dậy VSCN , ăn sáng. 6h: Di chuyển đến bến thuyền Sông Nho Quế, đi thuyền ngắm hẻm Tu Sản. 9h: Checkin mỏng đá trên vách đá thần Mã Pì Lèng, Mỏm đá Mã Pì Lèng, Km0 Mèo Vạc con đường hạnh phúc. Dừng chân chụp ảnh tại Mã Pì Lèng 1 trong 4 đại đỉnh đèo của VN. 12h: Ăn trưa và nghỉ ngơi tại tt. Mèo Vạc 13h: Di chuyển về Tp. Hà Giang. Trên đường về chụp ảnh tại Cung đường hình chữ M Mèo Vạc. 🚩 Ngày 1-2: Tp. Hà Giang - Hà Nội. 5h: Toàn đoàn thức dậy VSCN , ăn sáng. 12h: Về đến Tp. Tuyên Quang Ăn Trưa và nghỉ ngơi. 16h: Có mặt tại Hà Nội chia tay và hẹn gặp lại. (Lịch trình có thể thay đổi để phù hợp với tình hình thực tế của nhóm) ----------------****--------------------- 💰 Chi phí : 1500k / thành viên. Bao Gồm: + Các bữa ăn chính phụ xuyên suốt 4 ngày 3 đêm. + Đồ uống các bữa chính xuyên suốt 4 ngày 3 đêm + Homestay ngủ nghỉ sạch sẽ theo lịch trình + Vé vào, vé gửi xe các địa điểm thăm quan trong lịch trình và đi thuyền sông Nho Quế , Hẻm Tu Sản. + Các thiết bị đoàn như: Áo nhận biết nhóm, đồ sửa xe, đồ y tế. Quần áo mưa/bộ/thành viên. + Hỗ trợ thuê giáp bảo hộ. + Lead kinh nghiệm , đảm bảo an toàn cho đoàn suốt hành trình. (Các chi phí cá nhân thành viên tự chi trả) ----------------****--------------------- 📥 Đăng tham gia: Bình luận bên dưới, nhắn tin trực tiếp hoặc liên hệ: 0985.321.920 (Em Luân) *Bài viết quảng cáo"
2433981066899554,Có ai đen như mình không 🙄 Đi đâu cũng xịt mây Đố ae ở đâu nạ 😂
2426713457626315,2019 bạn đi được những đâu? FB chỉ cho đăng 80 ảnh thôi 😁
2436880473276280,Đi đâu không quan trọng  Mà quan trọng đi với ai :))) #thung_lũng_mận_nà_kha Cập nhật tình hình hoa mận nở rộ vài ngày nữa
2431038293860498,Phong cảnh hùng vĩ ⛰ cùng với những con người bình dị của Hà Giang ⛰🇻🇳  Trần Hoa ##CùngKhoeẢnhĐiHàGiangNàoCácBạn😍 #Docthamma.#Mapileng.#Lungcu.#Hagiang.
2434985206799140,Hà giang ngày trở lại ! lần trước chưa dc đi cột cờ Lũng Cú ! chưa dc ghé dốc Thẩm Mã nên cứ muốn quay lại ! Bh dc đi rồi thì còn chưa dc đi thuyền trên sông Nho Quế 😌😌 lại có lí do để quay lại lần nữa ! Hà Giang gây nghiện thật sự ☺️☺️☺️ !
2435871430043851,"Đèo gió Hà Giang , cảm giác nó phê lắm các bạn ạ😂"
2436847356612925,"Một nơi đáng đến của các bạn phượt thủ. Xem bao nhiêu người đoán đúng đây là đâu? Thanks ad đã duyệt bài, link HD tại https://youtu.be/SFcc0gKB3TA"
2434069026890758,Nhà em và vườn mơ Ở ngay lưng đồi 🤣
2431073837190277,Hà Giang những con đường cua muốn gãy cả tayyy
