fb_id,content
625069271632839,"[#halofood] 😍 Phát cuồng ""THIÊN ĐƯỜNG ẨM THỰC"" về đêm của Đà Lạt 😍 🥰 Qua chợ đêm xác định là ăn quên lối về luôn nha cả nhà. Toàn món ngon nhìn thôi cũng thèm rồi 🥰 🐷 Bạn thân ơi đi Đà Lạt làm chuyến foodtour đi 🐷 #halodalat #halotravel #haloshare"
812101705965126,[#Halo_Share]  🌈 Hoa mận đã phủ trắng Mộc Châu rồi đó! Cả nhà đã check in chưa nhỉii? 🔥 Ai chưa đi thì nhanh chân kẻo sắp hết rồi đó nhaa Ảnh: Kai Civil  #Halo_Hanoi #Halo_Vietnam
625996931540073,"#Halo_review ❌ REVIEW ĐÀ LẠT CHO TEAM CÓ VÍ TIỀN NÔNG 💸💸 Dịp cuối năm vật giá leo thang, tiền ra như nước, công việc chất chồng nhưng cũng không làm nguôi ngoai khát khao du hí Đà Lạt được. Vậy làm sao để có chuyến đi vừa vui, vừa ý nghĩa mà đặc biệt là lúc về không bị viêm màn túi?? 😃 🏠 CHỖ Ở: Mình xin liệt kê một số HOMESTAY VIEW SIÊU ĐẸP, GIÁ SIÊU MỀM 1. Nhà của Bảo Homestay - (250k/đêm) - 07 Lê Đại Hành, P4, Đà Lạt - Toilet ngoài, phòng thiết kế mộc mạc pha gỗ vintage, ấm cúng 2. Cobe Homestay Đà Lạt (500k/đêm) - B27 C5 Nguyễn Trung Trục, p4, Đà Lạt. Phong cách Scandinavia nhẹ nhàng, tinh tế, ấm cúng, ban công  view thành phố, hay có voucher giảm giá 3. Ở Đâu Còn Lâu Mới Nói - (600k/đêm) Số 106 Nguyễn Công Trứ ( Tầng 3- 273 Coffee Gaming ) không gian thoải mái, tiện nghi có cả sân thượng cực chill 4. The Kupid - (750k/đêm) - số 47 đường Đặng Thái Thân, phường 3, TP. Đà Lạt - không gian bay bổng, tiện nghi có cả xích đu, canteen, chỗ nướng BBQ và sân vườn. Thuê xe (hầu hết các điểm này đều có hỗ trợ thuê xe: xe máy 100k/ngày , xe ga 120k/ngày 🏖 CÁC ĐIỂM VUI CHƠI siêu tiết kiệm (100% Free) - Đam mê kiến trúc: Chủng viện Minh Hòa, Nhà thờ con gà, Nhà thờ - Domaine de marie,  Chùa Linh Phước (Chùa ve chai), Thiền viện Trúc Lâm - Đam mê Views hot: Dốc nhà làng, Quảng trường Lâm Viên Đà Lạt, Đồi chè Cầu Đất, Hongkong bên hông Đà Lạt, Nguyệt Vọng lầu, bức tường Cối Xay Gió, bức tường Đà Lạt hổng nhạt được đâu, Bức tường hàn quốc Soul & Story (số 7 Hải Thượng, xem hình mình có chỉ đường cho dễ kiếm nha) - Đam mê suối hồ: Hồ Xuân Hương, Hồ Tuyền Lâm, Suối Vàng (Riêng ở Hồ Xuân Hương couples có thể đạp vịt hoặc đạp xe quanh hồ cũng chill phết đầy) - Đam mê rừng núi: Đỉnh Hòn Bồ, Rừng thông Đà Lạt, Đồi Robin, Đồi Thiên Phúc Đức, Đồi cỏ hồng Đà Lạt 🏖 Các điểm vi vu tiết kiệm “zừa phải” - Ga Đà Lạt: Giá vé 5k/ng + Giữ xe 3k), - Phân viện nghiên cứu sinh học (15k/ng) - Biệt thự Giao Hưởng Xanh (25k/ng) - Vườn hồng nhà Tom (20k/ng) - Langbiang (30k/ng) - Hoa Sơn Điền Trang (30k/ng) - Dalat Fairytail Land (45k nếu đặt trước online) - Happy Hill (50k/ng) 🍚🍨Các điểm ăn ngon, bổ, hơp với túi tiền! Nhiều điểm vừa có thể ăn, uống, vừa có thể sống ảo giúp tiết kiệm thời gian di chuyển nữa ^^ (Mình liệt kê ngắn gọn từ mặn tới ngọt nhé) - Cà ri Chàaa - Giá tầm từ 25k-40k chỗ này có cà ri Penang đặc biệt, lạ miệng (32 Ánh sáng, Tp. Đà Lạt) - Lẩu Ming Yang- Buffet rau 49k, thêm topping chỉ 49-69k, combo tầm 100-150k (188 Bùi Thị Xuân) -  Lá Chuối - Cơm Việt Nam - Tầm 49k/ng ăn bao no  (21/9 Trần Phú , P3) - Hủ tiếu Nam Vang Gia Cát - 22 Sương Nguyệt Ánh (40k/tô hủ tiếu - 25k/ly dừa dầm) - Phở Cuốn 72 - Phở Cuốn có giá 60k/5 cuốn, Chiên Phồng 35k (72 Hà Huy Tập) - Tiệm ăn nhà Táo - lẩu bò dành cho 2 người ăn chỉ có giá 90k, phần dành cho 4 người là 180k (51E Đường An Dương Vương, P2, TP Đà Lạt) - Jeju BBQ - đồ nướng và các món Hàn, ăn thả ga mỗi người tầm 200k (161 Hai Bà Trưng) - Lẩu bò mắm ruốc 99- Cơm chiên mắm ruốc chỉ 99k /thố (KQH Yersin, P.9) - Pizza Vuông - Salad mix - 55k Pizza Rocket - 169k, Sausages fettuccine & Scallops Fettuccine 115k (số 7 đường 3/2 , P.1) - Ốc nhồi thịt - 50k-200k  (33 Hai bà trưng) - Nem nướng Phượng - 50k/phần (2A/1 Nguyễn Trãi) - Bánh mì Nhân Ngãi - 15k (3/23 Trần Phú) - Bánh ướt chồng - 20-30k  (85 Hai bà Trưng) - Bánh mì xíu mại - 29 Hoàng Diệu – 2 chén xíu mại + 1 bánh giò + 2 ly sữa, tầm 48k - Sữa đậu nành + bánh ngọt: Phan Đình Phùng (1 sữa 1 bánh tầm 18k) - Bánh căn cô Chín (dốc Nhà Làng) - 25k/phần - Bánh tráng nướng - 1/11 Nhà Chung (10 – 20k/cái) - Bánh canh cá lóc An - 20-35k/tô  (337 Hai Bà Trưng) - Xưởng kem hoa - 2 combo kem và 2 kem trứng = 35K/người, tha hồ sống ảo (25 Thi Sách) - Kem bơ Chạm -30-50k, kem bơ ngon bá cháy, ngoài ra còn nhiều loại nước khác (27, Nguyễn Trãi, P10) -  CacaoKen -từ 30k-50k, riêng lẩu Chocolate gia đình 150k (29 Hùng Vương) - Black Rock Garden:  70k/ng đã bao gồm nước uống - cafe cún siêu cưng (344 Lương Định Của, P. 11) - Cafe làng Vũ Thị  -20k - 60k - Đẹp ảo dịu luôn (Dốc Số 7, Hùng Vương, P. 11) - Tiệm cafe KoKoRo vé vào 40k/vé, cafe từ 40-50k/ly (Khu du lịch Lá Phong, 45 Đường Đặng Thái Thân, P.3) - L'angfam Buffet - Vé 69k/1ng -  Buffet ngọt ăn tẹt ga (6 Nguyễn Thị Minh Khai, Phường 1, TP. Đà Lạt) - The Choco -29k - 60k quán này nổi tiếng về món Socola tươi (1 Quang Trung- Ngay trong Ga Đà Lạt) - Misty Forest Cafe - 10-30k - Không gian siêu ấm cúng (124 Bạch Đằng, Tp. Đà Lạt) - Tiệm cà phê Túi Mơ To -30-65k (Hẻm 31 Sào Nam, P. 1) - Cà Phê Sleep Box Horizone -30-300k  View rừng và nước ngon (31/6 đường 3/4, P.3) Ăn gì trong list này thì các bạn tự chọn nhé! Chúc các bạn có một chuyến đi đáng nhớ! Cre: Ng Hòa, Thu Hà"
627045021435264,"[#haloshare] 💃 Xuất hiện "" VƯỜN THƯỢNG UYỂN"" ngập hoa ở Đà Lạt 💃 ✨ Phim trường mới toanh ở Đà Lạt nè cả nhà ơi. Sắm một bộ váy mới đi Đà Lạt sống ảo thì đẹp hết phần thiên hạ nè ✨ #halodalat #haloreview #halovietnam"
812737582568205,"[#Halo_trend] 🔥 HOT! LỄ HỘI VĂN HOÁ ẨM THỰC NHẬT BẢN FREE VÉ 100% 🔥 💯 Lễ hội sẽ tổ chức trong 1 ngày duy nhất 12/1. 🆘 Địa điểm: Trường Đại học Bách Khoa Hà Nội, Lễ hội Oshougatsu 2020  🥳 Còn chờ gì nữa set kèo rủ tụi bạn đi ngay thôiii! Vừa được ăn vừa được chơi lại còn free vé vào cửa nèee #Halo_Hanoi #Halo_Vietnam #Halogo #Halotravel #Hanoi"
983823815326552,Ước có ai rủ mình đi ăn 🍧🍧
628326041307162,"[#haloshare] Ghim trong tim ""51 TIỆM CAFE ĐẸP GIỮA ĐÀ LẠT"" cho dịp TẾT NGUYÊN ĐÁN 😍😍😍 💃 Nắm trong tay danh sách 51 tiệm cafe đẹp này thì lên Đà Lạt ráng check-in cho hết mới được. Quán nào cũng đẹp hết nên chỉ cần diện đồ đẹp là có ngày mớ hình sống ảo luôn 💃   ✨ Chi tiết có trong từng ảnh nha cả nhà  ✨  #halodalat #halotravel #halotravel"
629568151182951,"[#haloreview] Bí kíp DU HÝ VÀ CHỈNH ẢNH ĐÀ LẠT cực xịn mịn Cám ơn review siêu có tâm của bạn Hà Nguyễn cho chuyến đi Đà Lạt 3 ngày 2 đêm. [ Sài Gòn - Đà Lạt ] 🚌 Phương tiện _Mình chọn xe giường nằm Thành Bưởi để di chuyển lên Đà Lạt. Các bạn có thể đặt qua hotline ( 1900 6079 ) của Thành Bưởi, hoặc đến tận nhà xe để đặt vé. ◾Giá vé: 210k cho một chiều ( mình đặt hẳn vé khứ hồi) 〰️Các bạn nhớ nói nơi chung chuyển đến tận khách sạn cho nhà xe luôn nha. _Xe máy mình đặt ở nơi “Thuê Xe Hùng Hoàng” (097 9079739). ◾Giá xe: 120k/1 chiếc xe tay ga nhé, giao và lấy xe tận nơi luôn nè. 🏡 Khách sạn _Mình chọn khách sạn HÀ KHOA làm điểm dừng chân cho cả đám. ◾️Giá Phòng: 240k/1 đêm ( do mình đi ngay đợt giảm giá nha ) Phòng ở đây gọn gàng với đẹp lắm, nằm ngay đường pasteur luôn. Rất tiện để đi lại nhé !! Sau đây sẽ là lịch trình mình chọn trong 3 ngày nha!! ㅇNgày thứ Nhất : _ Mình đi chuyến xe 12:00 đêm - đến 5:45 là đến nơi rồi đến khách sạn luôn ( bên khách sạn cho tụi mình check-in sớm mà không cần phụ thu luôn nè ) _ MÌ HOÀNH THÁNH VĨNH LỢI ( nằm ngay vòng xoay đường Hải Thượng )- là nơi tụi mình chọn để ăn sáng (7:30 AM) _ KOKORO CAFE (45 Đặng Thái Thân, phường 3 )- là điểm tiếp theo, quán siêu xinh luôn ý. Vô đây vài tiếng thôi là ảnh ngập điện thoại luôn rồi í.. ◾️ Giá vé vào cổng là 50k/ 1 người ( chưa bao gồm tiền nước nhé ) _ PHÂN VIỆN SINH HỌC ĐÀ LẠT (116 Xô Viết Nghệ Tĩnh, phường 7)- Thuận trên đường đi nên ghé qua luôn nè. Chỗ này chỉ có đúng 1 chỗ mọi người hay chụp trên mạng... nhưng hôm mình đi cô dâu chú rễ xếp hàng chụp quá trời 😭😭 nên không chụp được luôn.. ◾️ Giá vé: 15k/ 1 người _ GÀ NƯỚNG CƠM LAM THUNG LŨNG VÀNG - siêu ngon luôn á. Mọi người nhớ ghé ăn nha !! _CHUNGKING EXPRESS (94 Trương Công Định, Phường 2) - quán này nhỏ, hình ảnh trên facebook của quán không giống gì cả nhưng bù lại quán ăn ngon lắm nhé. _MARRIED BEANS WORKSPACE CAFE (44 Hùng Vương, Phường 9) - Quán cafe này xinh lắm nheee. ㅇNgày thứ 2 : _HAPPY HILL ĐÀ LẠT - Khuyên mọi người không nên đi chỗ này nha. Nước thì tệ, chỗ chụp ảnh không đảm bảo an toàn, chưa kể đường xa nữa. Chỉ có chỗ ngay hồ tuyền lâm là view đẹp thôi 😓 _TIỆM CAFE THÁNG 3 (4 Đống Đa, phường 3) - ở đây nếu đi sớm mình nghĩ sẽ vắng và đẹp hơn, đám mình đi đông nhưng chỗ này ít bàn và bàn nhỏ nên hơi chật chội, không chụp được ảnh nhiều. _LẨU ĐUÔI BÒ, ỐC NHỒI THỊT (33 Hai Bà Trưng) ◾️Giá ốc nhồi lên 150k rồi, mà ít quá.. huhu 😭😭 _SOUL&STORY (7 Hải Thượng) - Dừng chân chỗ này tí chụp bức tường Hàn Quốc rồi vào xem đồ nè ☺️ _CHEO VEO CAFE (116 Hùng Vương) hướng lên Trại Mát - Quán khó tìm cực, nhưng lại rất dễ thương luôn, hương ra xa toàn núi rừng trông bình yên lắm... _NƯỚNG CHU (4 Phạm Ngũ Lão, Phường 3) - Quán đông lắm nên nếu đi sau 7h tối mấy bạn nhớ đặt trước nhé. Quán đông nên phục vụ tệ nhưng bù lại đồ ăn ngon lắm !! ㅇNgày thứ 3 : _ VƯỜN YÊN CAFE ( Hẻm 6 Mai Anh, phường 6) - Quán này thì cũng dễ thương, quán rộng và siêu đông. Nên khi chụp ảnh trông hơi lộn xộn 1 tí 😭😭 _NHÀ THỜ DOMAINE DE MARIE ( nằm đầu đường vào Vườn Yên luôn nhé ) _A PLACE LIKE NO OTHER ( Hoàng Hoa Thám, phường 10 ) ——————————— Tới phần quan trọng đây !!!! APP CHỈNH ẢNH VÀ CÁCH CHỤP ẢNH ĐẸP 〰️Lightroom Mình dùng để chỉnh màu sắc của ảnh, app này cho phép bạn chỉnh màu sắc cho từng màu trên ảnh. VD: Màu đỏ —> colormix red tăng giảm để chỉnh sắc độ màu Chỉnh Texture, Clarity và Dehaze để tạo độ sắc nét cho mây nha. 〰️Picsart App này bạn có thể xoá người trên ảnh và công cụ clone trong Tools. Chỉnh đốm sáng và sketch người trên ảnh. 〰️Pitu Chỉnh má hồng, Makeup. ◾️ Đừng mua bất cứ thứ gì nhé. Vì app free và những công cụ có sẵn của app cũng đủ để chỉnh rồi. Các bạn không cần mua thêm gì đâu. ◾️ Khi chụp ảnh mình thường chụp vuông , cách này giúp bức ảnh trông nhiều chi tiết hơn và loại bỏ được nhiều phần thừa trên ảnh. Nếu bạn chụp nguyên người thì hãy lưu ý không để dư phần nền đất quá nhiều, điều đó sẽ làm bạn trông lùn đi đấy! Điều quan trọng là khi chụp hãy cố làm mọi thứ trong bức ảnh trông thật ngay ngắn nhé!! #halodalat #haloshare #halotravel"
867550267035940,"#Halo_dalat #Halo_travel Tháng 1 Đà Lạt vào xuân đẹp xuất sắc luôn, mau mau lập lên lịch quẩy tung Đà Lạt thôi nào!"
864792200645080,How to đi Đà Lạt với 100k???
867382730386027,😍 Sầu riêng ngon thế này mà vẫn có đứa chê cho được íiii!!!
865997760524524,#Halo_fun Hoá ra đây là lý do những người sinh năm 1995 vẫn ế 🤔🤔🤔
864931087297858,Ăn hoa quả cả đời cũng được luôn í 😚 #halo_share
865005487290418,Nếu không nói thì . . .  chẳng ai biết đây là Đà Nẵng đâu 😉  . . . #doquen #danang #hoànghôn #halo_review
864936490630651,"#Halo_share Đợt trước đi Đà Lạt đúng phải mùa mưa, cứ nghĩ Đà Lạt chẳng bao giờ có hoàng hôn chứ 😅😅.  Không ngờ hoàng hôn Đà Lạt lại đẹp đến vậy. Các bạn trong gr đã ai từng được ngắm hoàng hôn Đà Lạt chưa?"
862034917587475,#halo_share Hội không ăn hành điểm danh 🥺
863033067487660,"Đỡ phải thắc mắc hôm nay ăn gì nè, có ngay một hàng bún đậu đỉnh cao luôn í 😚 😚  #halo_share"
865811350543165,Mai anh đào Đà Lạt nở đẹp như Nhật Bản rồi nè. Nghỉ tết không đi Đà Lạt chơi thì hơi phí nhaaaa #halodalat #haloshare
867467410377559,"#haloshare #halodalat #halofood Đã ai trải nghiệm ""Thiên đường ẩm thực đêm"" của Đà Lạt chưaaa? 1001 món ngon là có thật anh em ơi"
869333626857604,#Halo_share #Halo_Hanoi #Mocchau 🥳🥳 Đẹp thế này đừng ai bỏ lỡ dịp check in nhé!! Đến Mộc Châu ngay thôi các bác ơii
870262516764715,"#Halo_dalat #Halo_review Review Đà Lạt ""SIÊU RẺ"" cho team không có nhiều tiền nè! Đi Đà Lạt không ngờ lại rẻ đến thế, đọc ngay để lấy kinh nghiệm nào!"
869278396863127,#halodalat #haloshare Xuất hiện VƯỜN THƯỢNG UYỂN đẹp như phim trường mới toanh ở Đà Lạt nè cả nhà óii
869586440165656,🔥 Hội chợ free vé vào cửa diễn ra duy nhất 1 ngày 12/1 này thôi đó các bác ơii 🥳 Save vào rủ bè lũ đi quẩy ngay thuii #Halo_Share #Halo_Hanoi #Hanoi
869604580163842,Để mà chọn giữa CHÈ và TRÀ SỮA thì... 🤔 #halo_share
871549969969303,#halodalat #haloshare List 51 QUÁN CAFE ĐẸP NHẤT ĐÀ LẠT cho anh em du hý dịp tết này <3 <3
873012823156351,#halodalat #haloshare Ai cũng biết đi Đà Lạt để sống ảo nhưng sống ảo sao cho nghệ thuật thì không phải ai cũng biết nhaaa Save ngay tips chỉnh ảnh xinh xinh nè cả nhà ơi <3
1058923667816566,Thèm nghe cái âm thanh này da diết 
1058129931229273,Cần lắm Vitamin Gà Rán  Vã quá rồi 
833233330385602,Con người của tầng lớp VÔ SẢN :) Cre: Béo #emdoi #emdoiquaroi
886855961690005,"Nói gì thì nói, tình yêu với đồ ăn vẫn cứ là vĩnh cữu 🔥 🔥 🔥 💖 💖 💖"
846192592423009,Thay lời muốn nói đến cái người đang lướt fb kia nè Video: Bạc hà trắng #emdoi #cute
1057442861297980,AI NỠ TỪ CHỐI TỦ LẠNH NÀY CƠ CHỨ 🍓🍎🍉🍍🍑🥭🥝🥑🥰🥰
1058120464563553,NHO ƠI LÀ NHO 🍇 🍇 Ngon xỉu 😚😚
847187542323514,List 1 nghìn món ngon vòng quanh Hà Nội #emdoi #foodtourhanoi
861906647518270,"🤤 Cầm 5K ăn no ""phê pha"" 1001 MÓN NGON QUANH HÀ NỘI ngày cuối tháng 🤤 🤤  #emdoi #visaoemdoi"
452885768553390,[] Một mùa hoa sữa nữa lại về Anh em có ai thích mùi hoa sữa không nhỉ?  
486805651828068,[]  7 điểm CAFE THÚ CƯNG cho TEAM YÊU ĐỘNG VẬT   Cưng thế này thì ai mà không yêu cho nổi. Ai không yêu động vật qua đây đảm bảo cũng mê ạ   Trời lạnh thế này bỏ chút thời gian vô quán nhâm nhi cafe và chơi cùng các boss thì quá đỉnhhhhh    
901439707031325," 14 GÓC SỐNG ẢO CỰC CHILL HOÀN TOÀN FREE Ở HỒ TÂY Sắp hết cách ly rồi các ông ơi. Làm vòng hồ Tây tiện thể check in sống ảo thần sầu cho thỏa mãn bao ngày cuồng chân cái nào Lưu ngay vào nha, vừa đẹp lại còn free thì tội gì không đi ngay chứ nhỉ?------ Ảnh: Sưu tầm Halo - Cộng đồng Du lịch Việt Nam"
774739233034707," HOT: PHỐ ĐI BỘ SẼ CHIẾU BÁN KẾT SEAGAMES 30 TRÊN MÀN HÌNH LỚN  19h00 ngày 7/12, trực tiếp tại Quảng trường Đông Kinh Nghĩa Thục Hà Nội  Lập team ngay thôi     "
608642946311004,"[#haloshare] CON ĐƯỜNG NÀO BẠN CỰC SỢ KHI ĐI QUA? =)) Có những con đường mà khi đi qua thấy cực ám ảnh ấy 🤔 Riêng ad thì chính là Trường Chinh ạ, kinh hoàng!! Ảnh: Hien Le #halohot #halohanoi #halotravel"
958071068034855,"#halonews  TỪ 1/7/2020 CÔNG DÂN VIỆT NAM CÓ THỂ LÀM HỘ CHIẾU Ở BẤT CỨ ĐÂU MÀ KHÔNG CẦN VỀ QUÊ Trước đây, để có được hộ chiếu, người dân phải đến cơ quan Quản lý xuất nhập cảnh Công an tỉnh, thành phố trực thuộc Trung ương nơi đăng ký thường trú hoặc đang tạm trú. Tuy nhiên, ngày 22/11/2019 Quốc hội đã thông qua Luật xuất cảnh, nhập cảnh của công dân Việt Nam 2019, trong đó có quy định nổi bật là nếu có thẻ căn cước công dân thì công dân có thể thực hiện làm hộ chiếu tại bất kỳ cơ quan Quản lý xuất nhập cảnh Công an tỉnh, thành phố trực thuộc Trung ương nơi thuận lợi nhất mà không yêu cầu sổ KT3 đối với nơi tạm trú như quy định trước đây. Luật này có hiệu lực thi hành từ ngày 1/7/2020. 👉  Như vậy là bây giờ chỉ cần có có căn cước công dân thì có thể đề nghị cấp hộ chiếu tại bất cứ cơ quan Quản lý xuất nhập cảnh rồi :3  Nhà nước tạo đào kiện cho đi du lịch thế này, cơ mà tiền đi du lịch ở đâu thì không thấy nhà nước nói Kiếp ""đỗ nghèo khỉ"" nó buồn thế đấy. Chả biết đọc tin này xong thấy vui hay thấy buồn nữa :'(  Theo: Kenh14 --- Halo - Cộng đồng Du lịch Việt Nam #halohanoi"
657298608112104,[#halofun]  🙃 Tao nhìn nó bơi mà tao tức á =)))) Video: Tiktok VN 👉 Follow Instagram chính thức của Halo Vietnam nhé:  @halo.vietnam  #halohanoi #halovietnam #Halogo #halotravel #just4fun
697401374101827,"[#haloreview] 🌸""Take note"" LỊCH TRÌNH PHƯỢT BA VÌ NGẮM HOA DÃ QUỲ 1 ngày🌸 ✨ Chỉ độ tháng nữa thôi là hoa dã quỳ phủ vàng sườn núi Ba Vì rồi, đẹp lắm đó không đi ngắm thì phí. 🌷 Chị em bánh bèo take note lại lịch trình này nếu có ý định PHƯỢT BA VÌ MỘT NGÀY nhé. #halohanoi #bavi #hoadaquy"
749753335533297,"#halo_share HÀ NỘI TRỞ LẠNH - TỦ QUẦN ÁO TỪ THIỆN HẾT SẠCH ĐỒ ❤️  Cùng cho đi hơi ấm để nhận lại yêu thương nhé! Hy vọng thông tin này được lan toả đến nhiều người. ————— 🙏 Đã vào mùa đông và rất nhiều người lang thang cơ nhỡ, hoàn cảnh khó khăn không có đủ manh áo ấm để mặc. Nếu chúng mình có quần áo, giày dép không dùng đến xin hoan hỉ chung tay đem đến tủ quần áo từ thiện sau. 🙏 Hiện tại có 6 địa chỉ đặt tủ:  🏠 226 Bà Triệu- Hà Nội 🏠 66 Chùa Láng- Hà Nội 🏠 70 Thái Hà - Hà Nội 🏠 30 Hàm Long- Hà Nội 🏠 420 Tây sơn - Hà Nội  🏠 Ngõ 25 Vũ Ngọc Phan - Hà Nội ❤️ Tủ luôn mở 24/24.  Nếu tủ đã đầy mọi người có thể gửi cửa hàng bên trong! 👉 Các hội nhóm từ thiện có thể qua đây để lấy đồ gửi lên vùng cao ạ. ————— #haloshare #halohot"
895360590972570,"#haloshare  Có một thứ tình cảm, Gọi là đơn phương.... Người ta vẫn thường hay bảo: “Nỗi cô đơn bắt đầu khi trái tim ta biết rung động trước một người. Bởi vậy, mà những mùa đông của Hà Nội sau này, không chỉ lạnh mà còn cô đơn”. À thì, đơn phương một người là một thứ tình cảm đẹp lắm, đẹp đẽ để rồi cũng đau đớn và sầu bi lắm. Nhưng có lẽ chỉ khi trải qua cái xúc cảm ấy, con người ta mới hiểu nỗi niềm thầm kín của một trái tim si tình là như thế nào. Thương nhưng chẳng dám nói, yêu nhưng không được đáp lại. Đau khổ nhất là khi ta thương một ai đó, nhớ một ai đó mà chẳng thể chạm vào, chẳng thế tiến tới. Vì một nụ cười mà ngẩn ngơ, vì một ánh mắt mà say đắm một thời, có khi, là cả đời. Lặng lẽ  quan tâm, lặng lẽ ngắm nhìn. Ra vậy, yêu thầm một ai đó có chút thú vị, có chút chua xót, lại có chút dằn vặt. Những ngày còn ngây dại, người ta thường để lạc mất nhau bởi chẳng dám mở lời để nói yêu thương một ai đó. Ta câm nín và người thì lặng thinh, chẳng ai đủ can đảm để nói với nhau thêm bất cứ điều gì. Thế rôì ta chôn vùi cảm xúc của mình một cách vụng về đến đáng thương, một mối tình bỏ ngỏ đầy nuối tiếc... Ảnh: TranNhuQuynh Cre: Duy Bách ———————   Halo - Cộng đồng Du lịch Việt Nam"
837988793376417,"[#Halo_share] 🥳 Chùm ảnh giới trẻ NÔ NỨC ĐI CHÙA HÀ CẦU DUYÊN trước thềm Valentine 🥳  🆘 Vào ngày 14/2 tới, bạn định ra ngoài hẹn hò hay ở nhà lập đàn cầu mưa?  😝 Theo quan niệm, muốn cầu tình duyên thì tới Chùa Hà từ ngày mùng 1 đến 15 tháng Giêng Âm lịch (8/2/2020) sẽ có hiệu nghiệm nhất định. Ảnh: giaothong #Halo_Hanoi #Halo_Vietnam"
912685312573431,#halofun | 5. 5. 20. | Ngày tôn vinh những người tiêu tiền =)) @ [Người thứ hai] hiện ra sẽ là đại gia giàu ngầm trong list friend của bạn 😂 --- Halo - Cộng đồng du lịch Việt Nam
